property_id,title,type_id,deal_type,user_id,post_date,sell_date,location_id,size_sqm,floor,rooms,year_built,renovation_status,estimated_saleprice,estimated_rentprice
2623,Between foot thought.,2,Rent,30,2024-09-17,,37,55.0,5,3,1986,Not Renovated,77987.14,311.95
2624,Course subject resource.,1,Sale,29,2022-05-03,2025-03-17,6,143.3,10,1,2022,Not Renovated,381129.67,1524.52
2625,Measure door reduce.,1,Rent,21,2025-09-23,2025-05-05,36,159.5,10,3,1965,Not Renovated,311271.17,1245.08
2626,Public record project.,1,Rent,5,2025-02-06,2025-01-01,33,115.7,6,5,1996,Not Renovated,246566.09,986.26
2627,Apply administration hand.,1,Rent,30,2021-02-08,2025-02-24,40,153.6,1,3,2014,Newly Renovated,232125.72,928.5
2628,Away child hotel ready.,1,Rent,10,2025-11-08,2025-03-26,15,194.8,2,4,2023,Newly Renovated,330475.56,1321.9
2629,Score word.,2,Sale,15,2025-11-01,2025-03-16,5,137.3,2,4,2010,Partially Renovated,171838.19,687.35
2630,Strong huge send adult.,1,Rent,8,2021-01-15,,50,90.1,8,6,1993,Newly Renovated,209713.3,838.85
2631,Yet question yeah.,1,Rent,17,2025-08-04,2024-12-09,19,105.5,8,5,1966,Newly Renovated,240067.67,960.27
2632,Option consider choose responsibility vote.,2,Sale,8,2021-07-01,2024-12-30,34,32.1,6,5,2023,Newly Renovated,61420.3,245.68
2633,For decade production.,1,Sale,11,2025-08-22,2025-04-25,5,78.6,7,6,1992,Not Renovated,133734.24,534.94
2634,Medical generation daughter spend.,1,Sale,24,2025-03-08,,21,124.9,7,1,1976,Partially Renovated,219322.71,877.29
2635,Behavior fund effort.,1,Rent,44,2024-07-07,2025-03-29,12,190.6,8,3,1973,Not Renovated,238711.79,954.85
2636,Practice PM wait.,2,Sale,26,2022-10-10,,34,96.2,12,5,1973,Not Renovated,154571.73,618.29
2637,Against result feel smile.,2,Sale,32,2025-02-11,,11,187.7,12,6,1974,Partially Renovated,363652.38,1454.61
2638,Role sport determine well.,1,Rent,25,2022-07-20,2024-12-30,50,104.9,12,2,1968,Newly Renovated,198260.83,793.04
2639,Both plan spend.,1,Sale,19,2021-04-13,2025-03-25,2,159.9,7,1,1987,Not Renovated,197531.36,790.13
2640,World account develop herself.,2,Sale,4,2025-10-19,2025-01-13,32,145.6,8,4,1975,Not Renovated,199450.78,797.8
2641,Main skill child decision.,1,Sale,8,2025-07-14,,30,57.6,11,4,1987,Partially Renovated,143354.97,573.42
2642,Scene happen world goal.,1,Rent,10,2023-03-10,,10,178.9,12,5,2024,Not Renovated,451619.99,1806.48
2643,Always chance reveal radio born.,1,Sale,35,2021-02-01,,19,97.4,12,1,2011,Partially Renovated,122731.23,490.92
2644,Source much remember.,2,Sale,22,2024-11-30,2025-04-17,40,109.6,1,6,2016,Newly Renovated,193406.37,773.63
2645,Common someone.,2,Rent,12,2025-06-11,2025-03-21,31,168.7,6,5,1981,Newly Renovated,296057.24,1184.23
2646,Enjoy American list.,1,Sale,29,2021-10-10,2025-03-31,38,198.5,2,5,1974,Newly Renovated,536239.92,2144.96
2647,Cultural finally fact official.,1,Sale,18,2021-03-08,2025-01-20,3,190.5,1,2,1969,Newly Renovated,479086.15,1916.34
2648,Marriage feeling.,2,Sale,17,2024-11-12,2025-01-04,37,37.5,8,4,1983,Partially Renovated,78247.33,312.99
2649,Instead serve represent staff.,1,Sale,31,2025-04-25,,9,80.5,6,2,2010,Not Renovated,161695.71,646.78
2650,Offer above deep effect.,2,Rent,14,2022-06-26,,17,190.5,2,2,1998,Not Renovated,365925.88,1463.7
2651,Near action art.,1,Rent,31,2022-06-19,,26,192.2,5,6,2005,Not Renovated,559438.06,2237.75
2652,Find police series.,1,Sale,39,2023-07-24,,33,152.0,6,6,2015,Newly Renovated,228765.92,915.06
2653,Leader win recent while.,1,Rent,36,2024-03-14,2025-05-17,47,144.9,1,2,1974,Partially Renovated,252496.12,1009.98
2654,Order name heart rest.,2,Sale,13,2024-12-18,2025-05-09,34,45.3,7,2,1997,Not Renovated,92392.35,369.57
2655,Result send southern age.,1,Sale,15,2024-03-29,2025-04-11,38,85.6,11,2,1973,Partially Renovated,196358.12,785.43
2656,Tough mean trouble.,2,Sale,48,2025-12-24,2025-02-27,43,99.4,6,2,2011,Newly Renovated,277781.77,1111.13
2657,Sister himself crime network.,2,Sale,26,2023-10-31,2025-03-26,23,58.5,9,5,1965,Partially Renovated,104229.48,416.92
2658,Still plan land school.,1,Rent,27,2023-09-11,2025-04-17,47,113.3,2,6,2013,Partially Renovated,290747.05,1162.99
2659,Population magazine compare evening wish.,2,Rent,7,2024-06-20,2025-03-05,28,175.6,5,4,1981,Partially Renovated,221736.61,886.95
2660,Along increase consider brother practice.,1,Rent,34,2022-01-31,2025-03-25,44,32.8,6,2,1996,Not Renovated,54882.92,219.53
2661,Officer eat.,1,Rent,45,2025-04-08,2025-03-23,13,100.0,1,3,1999,Not Renovated,224253.26,897.01
2662,Office focus fish.,2,Sale,38,2025-03-28,2025-05-28,31,47.0,8,1,1965,Not Renovated,62197.07,248.79
2663,Eat such center.,2,Sale,18,2023-11-30,2025-04-03,24,79.7,12,4,1981,Partially Renovated,162267.57,649.07
2664,Himself partner upon itself.,1,Sale,15,2021-11-07,2025-05-08,18,159.4,7,4,1970,Not Renovated,257964.01,1031.86
2665,Ready catch these rate radio.,2,Rent,40,2021-05-12,,4,82.9,5,1,2004,Newly Renovated,101939.66,407.76
2666,Though tend visit.,2,Sale,24,2024-12-31,2025-02-06,39,189.4,1,3,1976,Not Renovated,287090.92,1148.36
2667,Sister parent drug window say.,1,Sale,8,2021-01-25,2025-05-12,14,131.2,8,1,1988,Not Renovated,185848.12,743.39
2668,Respond early traditional.,2,Sale,18,2025-10-21,2024-12-13,11,166.0,8,3,2010,Partially Renovated,290280.53,1161.12
2669,Buy suggest lose per.,1,Rent,36,2023-05-03,,33,110.4,12,3,1999,Newly Renovated,240795.41,963.18
2670,Call meeting while.,2,Rent,36,2025-08-19,2024-12-18,40,30.8,8,2,1987,Newly Renovated,86533.46,346.13
2671,Piece mission sense and.,2,Sale,47,2022-08-19,2025-02-02,28,51.9,1,3,1973,Newly Renovated,84144.14,336.58
2672,Can gun.,1,Sale,19,2021-05-19,2025-02-08,41,84.3,3,5,1993,Newly Renovated,163327.15,653.31
2673,Dream leg office candidate.,1,Rent,17,2021-05-11,2024-12-20,15,110.0,4,4,1992,Not Renovated,174505.51,698.02
2674,Police piece minute keep.,2,Rent,23,2022-03-20,2025-01-28,29,61.1,1,3,1980,Partially Renovated,97709.9,390.84
2675,Cell spend him.,1,Sale,45,2022-06-24,,22,27.5,6,2,1998,Newly Renovated,52126.92,208.51
2676,Serve region big marriage.,2,Rent,27,2025-10-24,2025-02-17,49,46.5,5,6,1968,Partially Renovated,70074.32,280.3
2677,Power argue significant huge.,1,Sale,19,2022-04-22,,35,159.4,7,3,2011,Not Renovated,261361.61,1045.45
2678,Moment quickly strong collection.,1,Sale,31,2025-01-28,,43,122.5,12,6,1998,Partially Renovated,209805.31,839.22
2679,Off machine minute.,2,Rent,38,2025-09-08,2025-05-09,24,126.4,3,5,1965,Newly Renovated,203162.87,812.65
2680,Eye nearly usually institution short.,2,Rent,35,2024-10-19,2025-04-22,8,167.5,5,1,1999,Newly Renovated,366613.55,1466.45
2681,Heart to.,2,Sale,19,2022-09-15,2025-01-07,24,179.3,8,1,2004,Newly Renovated,488580.2,1954.32
2682,Mr note.,1,Sale,41,2024-01-19,2025-01-15,47,193.2,5,1,1976,Newly Renovated,465413.11,1861.65
2683,Soon style alone throw.,1,Rent,50,2022-09-21,2025-04-04,14,190.5,9,1,1992,Newly Renovated,508193.66,2032.77
2684,Wife feeling movement.,1,Rent,15,2024-12-05,2025-05-07,47,172.7,4,6,1993,Newly Renovated,427195.94,1708.78
2685,But public scientist return.,1,Rent,16,2024-05-21,2025-02-15,31,42.8,1,6,1966,Newly Renovated,72492.25,289.97
2686,Myself determine activity.,2,Rent,1,2025-11-28,2025-03-30,45,127.6,1,5,2009,Not Renovated,213339.03,853.36
2687,Book mind.,1,Sale,36,2025-08-02,2025-01-03,40,50.0,11,6,1986,Partially Renovated,131306.51,525.23
2688,Try material rather.,1,Sale,29,2021-01-23,2025-01-31,40,193.0,3,2,2011,Not Renovated,398088.97,1592.36
2689,Production husband he window.,2,Sale,30,2021-05-31,2025-03-10,24,192.6,6,6,2019,Partially Renovated,526559.7,2106.24
2690,Field help despite lead.,1,Sale,44,2023-03-06,2024-12-18,17,146.2,10,6,1978,Not Renovated,299754.36,1199.02
2691,About per affect.,2,Sale,24,2022-12-19,2025-03-16,31,115.8,1,5,2006,Partially Renovated,307158.52,1228.63
2692,Pay offer.,2,Rent,12,2025-02-22,,10,68.4,7,1,2001,Partially Renovated,112418.2,449.67
2693,Up clear idea lot.,2,Sale,32,2025-01-10,2024-12-20,28,180.5,8,6,1971,Not Renovated,233811.0,935.24
2694,By every force.,2,Rent,37,2022-07-18,,22,83.9,11,4,2003,Not Renovated,147086.24,588.34
2695,Step stay after many whole.,2,Rent,15,2023-11-04,2024-12-16,40,158.5,2,5,2012,Newly Renovated,338418.1,1353.67
2696,Nearly mention page third.,1,Sale,46,2025-01-05,2025-01-08,15,103.7,2,5,1977,Newly Renovated,270686.99,1082.75
2697,Career note poor.,1,Rent,32,2022-05-28,2025-02-10,45,88.0,6,3,2004,Not Renovated,159190.57,636.76
2698,Garden service trial decade.,2,Sale,50,2022-04-03,2025-02-02,19,65.2,7,4,1989,Not Renovated,128301.81,513.21
2699,The bill when forget myself.,1,Sale,38,2021-11-21,,23,73.6,10,3,1966,Not Renovated,76354.9,305.42
2700,He put follow.,1,Rent,40,2022-02-15,,38,68.9,5,2,1977,Newly Renovated,144416.73,577.67
2701,Pay yet carry.,1,Rent,17,2025-01-12,,6,183.4,10,3,1991,Newly Renovated,388239.25,1552.96
2702,Statement month citizen none.,2,Sale,49,2025-04-06,,39,30.7,9,1,1971,Not Renovated,40307.5,161.23
2703,Near structure successful quite.,1,Rent,9,2024-01-17,,9,131.9,11,6,1966,Partially Renovated,428311.75,1713.25
2704,Fill officer eye.,1,Sale,40,2024-10-26,,49,131.0,3,2,1978,Newly Renovated,374436.38,1497.75
2705,Necessary baby without him argue.,1,Sale,29,2023-04-18,2024-12-24,29,57.9,5,2,2021,Not Renovated,98530.1,394.12
2706,Past determine garden benefit effect.,1,Sale,3,2024-08-19,2025-04-09,37,69.5,11,4,2003,Newly Renovated,163065.73,652.26
2707,Nation before including issue.,1,Sale,31,2023-07-07,2025-02-22,8,124.3,3,2,1991,Not Renovated,269861.86,1079.45
2708,Radio Republican.,2,Rent,36,2021-05-03,,46,120.3,4,4,2004,Not Renovated,220042.18,880.17
2709,Month lead.,2,Rent,18,2022-07-15,2025-02-11,8,199.3,2,5,2018,Partially Renovated,539364.32,2157.46
2710,Increase population discuss particularly.,1,Sale,2,2024-10-14,2025-05-16,18,156.4,4,6,1999,Not Renovated,255428.59,1021.71
2711,Realize fill artist.,1,Rent,14,2024-06-16,2025-03-10,50,90.4,3,2,1966,Partially Renovated,182765.99,731.06
2712,Pretty sea decade.,2,Rent,35,2025-12-14,2025-01-04,44,40.4,11,3,1973,Newly Renovated,91802.44,367.21
2713,Others attack clearly wait.,2,Sale,20,2022-03-08,,18,55.1,6,6,1974,Not Renovated,107544.8,430.18
2714,Father sign.,1,Rent,45,2025-12-15,2025-01-10,6,78.3,9,3,2001,Not Renovated,146574.61,586.3
2715,Wide walk responsibility.,2,Rent,42,2024-05-07,2025-01-13,27,174.5,5,3,2016,Partially Renovated,357457.69,1429.83
2716,Describe position not.,2,Rent,24,2022-11-16,,9,190.9,4,1,1970,Partially Renovated,340275.46,1361.1
2717,Point which defense former around.,1,Sale,46,2021-07-13,2025-04-14,20,119.1,5,6,1989,Not Renovated,272075.86,1088.3
2718,Agency seven environmental and.,2,Rent,34,2023-01-11,,1,69.3,9,3,1970,Partially Renovated,133408.33,533.63
2719,Within hair near senior.,2,Sale,16,2022-02-21,2024-12-18,1,109.9,7,2,2021,Partially Renovated,223876.61,895.51
2720,Computer than community opportunity.,1,Sale,39,2025-08-25,,1,104.0,4,1,1986,Partially Renovated,129364.72,517.46
2721,How sense go tax factor.,1,Rent,13,2025-10-30,2024-12-18,11,119.4,9,2,1966,Newly Renovated,237235.02,948.94
2722,Box address girl spend most.,1,Rent,42,2025-09-15,,34,74.2,5,3,2024,Newly Renovated,97287.61,389.15
2723,Close meeting lose scientist probably.,2,Sale,28,2024-06-12,2025-05-01,21,184.9,4,2,1994,Not Renovated,199932.92,799.73
2724,Inside dark.,2,Rent,20,2021-12-05,,26,151.7,2,2,2011,Not Renovated,190693.53,762.77
2725,Street school daughter green.,1,Rent,8,2023-05-24,2025-01-14,39,119.2,4,2,2020,Newly Renovated,181903.95,727.62
2726,Over hold college.,1,Rent,24,2024-01-28,,10,88.7,10,1,1978,Not Renovated,112258.59,449.03
2727,Arrive be.,2,Sale,26,2024-04-07,2025-03-23,23,138.2,5,1,2021,Partially Renovated,338617.44,1354.47
2728,Family education somebody measure certain.,1,Sale,49,2023-12-31,2025-05-04,28,42.9,4,2,1979,Partially Renovated,70086.29,280.35
2729,Very because.,1,Sale,37,2024-02-12,,15,124.5,6,6,2005,Not Renovated,199670.13,798.68
2730,Hour mind firm beautiful.,2,Rent,31,2022-05-17,,9,91.0,3,6,1969,Newly Renovated,165925.16,663.7
2731,Seat road continue once.,2,Sale,28,2022-09-09,2024-12-26,10,124.4,2,1,1983,Partially Renovated,188895.1,755.58
2732,Do create under strategy.,2,Rent,47,2025-11-09,2025-06-02,28,157.0,3,4,1970,Partially Renovated,214815.5,859.26
2733,Local same author argue.,2,Sale,8,2025-11-01,2025-04-05,20,121.5,2,5,1982,Partially Renovated,316204.87,1264.82
2734,Job during old.,1,Rent,1,2025-11-15,2025-06-14,22,54.0,11,2,2000,Newly Renovated,128814.62,515.26
2735,Yard kitchen.,2,Rent,12,2025-07-26,2025-02-25,41,106.4,4,6,2004,Not Renovated,161218.71,644.87
2736,Conference yard course.,1,Sale,7,2021-01-27,,2,88.6,9,3,1973,Not Renovated,105393.37,421.57
2737,Operation fear baby.,1,Sale,32,2023-08-19,,2,180.8,2,3,1966,Not Renovated,378451.45,1513.81
2738,Resource best lead seem.,2,Sale,11,2022-06-04,2025-02-02,32,108.3,2,4,1995,Partially Renovated,224677.35,898.71
2739,Area speech perform us.,1,Rent,49,2021-10-26,2025-02-04,39,117.7,8,3,1975,Partially Renovated,167240.98,668.96
2740,However movement strategy financial.,1,Rent,38,2024-09-14,2025-05-19,48,148.4,4,1,1988,Not Renovated,210265.84,841.06
2741,Management sister Congress old heart.,1,Sale,38,2022-04-19,2025-03-12,12,169.8,1,6,1970,Partially Renovated,270982.6,1083.93
2742,Meet future possible recently.,1,Rent,7,2021-12-18,2025-02-16,16,112.1,4,6,1996,Not Renovated,162362.78,649.45
2743,Hour yourself Mr war.,2,Rent,38,2021-11-17,2025-04-01,29,25.2,1,5,2001,Newly Renovated,62230.47,248.92
2744,Two suffer actually kitchen.,2,Sale,29,2021-11-06,2025-04-10,3,96.8,12,5,1975,Partially Renovated,210414.47,841.66
2745,Value mean sit information away.,1,Sale,6,2024-12-24,2025-05-24,46,147.6,12,3,2023,Newly Renovated,336369.03,1345.48
2746,Mrs system.,2,Rent,30,2024-10-07,2025-03-03,20,112.2,1,2,1983,Newly Renovated,252801.9,1011.21
2747,Material edge street exactly.,2,Rent,12,2021-02-05,2025-03-14,7,33.5,3,2,1996,Not Renovated,66141.26,264.57
2748,Reach message address identify avoid.,1,Sale,1,2024-09-24,2025-04-16,28,43.6,11,3,1988,Partially Renovated,96028.91,384.12
2749,Give three environmental without current.,1,Rent,43,2025-09-11,2025-04-20,25,164.4,12,2,2008,Not Renovated,348762.42,1395.05
2750,Two perhaps work.,2,Sale,10,2024-05-03,,20,199.2,11,4,1993,Partially Renovated,469298.04,1877.19
2751,Artist subject size eye.,1,Sale,32,2024-08-16,2024-12-23,15,175.5,3,1,2022,Not Renovated,351286.08,1405.14
2752,Me try standard.,1,Sale,37,2025-11-29,2025-05-14,41,48.3,4,4,1973,Not Renovated,111998.0,447.99
2753,Company sit recently.,1,Rent,36,2023-07-27,2024-12-22,43,81.8,9,1,2015,Not Renovated,136103.47,544.41
2754,Increase loss.,2,Rent,31,2023-09-04,,12,76.3,12,5,1980,Not Renovated,175449.0,701.8
2755,Answer traditional several.,1,Sale,40,2025-04-28,2025-03-16,40,135.0,6,4,1986,Partially Renovated,248619.88,994.48
2756,Wait five later.,1,Sale,23,2022-04-16,2025-05-04,42,50.9,3,2,1981,Newly Renovated,130516.76,522.07
2757,Two power necessary perhaps expect.,1,Sale,28,2021-03-10,,24,43.9,7,5,2019,Not Renovated,66313.36,265.25
2758,Environment rate trial night.,1,Sale,28,2023-11-21,,34,87.2,2,3,2017,Partially Renovated,126325.84,505.3
2759,Claim throughout ok us.,2,Rent,32,2025-10-22,,37,137.5,12,3,2013,Not Renovated,195610.63,782.44
2760,Stop rest white forget figure.,2,Rent,9,2023-02-12,2025-05-06,16,41.2,7,2,2001,Newly Renovated,109307.58,437.23
2761,Anyone current one.,1,Rent,41,2022-08-26,2025-01-25,48,127.1,7,3,1978,Partially Renovated,330604.55,1322.42
2762,Close modern.,2,Sale,24,2024-01-22,2025-01-11,29,35.1,6,5,2012,Partially Renovated,79485.9,317.94
2763,Think wide ahead health far.,2,Sale,5,2024-01-07,2025-06-12,27,51.4,2,5,1973,Partially Renovated,67702.65,270.81
2764,Road word long quickly.,2,Sale,36,2024-03-21,,41,86.5,10,2,1973,Newly Renovated,128795.81,515.18
2765,Fine success after.,2,Sale,43,2024-09-22,2025-04-26,47,168.7,7,3,1998,Not Renovated,192784.07,771.14
2766,Tv various chair suddenly.,2,Rent,4,2022-04-23,,20,57.2,5,6,1974,Newly Renovated,86802.83,347.21
2767,Skill travel health respond.,2,Sale,50,2024-04-10,2025-03-04,6,138.1,1,6,1981,Partially Renovated,178592.62,714.37
2768,Necessary nor property.,2,Rent,37,2023-07-06,2025-05-26,18,184.0,1,2,1977,Newly Renovated,495223.76,1980.9
2769,Answer health.,2,Rent,7,2022-08-14,2025-05-17,16,144.0,9,3,2009,Not Renovated,186445.99,745.78
2770,Hope since.,2,Rent,21,2021-07-09,,26,47.0,11,6,2002,Partially Renovated,83184.48,332.74
2771,Student analysis leader modern.,1,Sale,13,2025-09-16,2025-01-31,14,92.0,8,5,1967,Newly Renovated,205589.95,822.36
2772,Move economy drop.,1,Sale,30,2022-02-01,2025-01-02,49,30.1,6,5,1998,Not Renovated,44905.17,179.62
2773,Mention low reduce.,1,Sale,2,2023-07-23,,46,149.9,9,6,1984,Newly Renovated,277253.05,1109.01
2774,No dark rich reduce.,1,Sale,11,2021-06-30,2025-01-01,24,114.2,11,2,2007,Newly Renovated,270214.15,1080.86
2775,Again end arm.,1,Sale,44,2021-03-17,2024-12-12,11,167.9,10,1,2001,Not Renovated,185659.37,742.64
2776,Meeting become medical every.,2,Rent,10,2025-01-06,2025-03-21,4,136.9,7,2,1998,Newly Renovated,325040.43,1300.16
2777,Artist thank system.,1,Sale,13,2023-10-16,,9,95.8,11,6,1975,Partially Renovated,214716.33,858.87
2778,According beautiful let discover.,1,Rent,19,2022-03-31,,35,60.3,1,4,1984,Partially Renovated,101232.46,404.93
2779,Simply baby national bed.,2,Rent,20,2021-09-01,2025-05-05,45,49.0,4,6,1973,Newly Renovated,125780.0,503.12
2780,Common talk.,2,Sale,6,2022-03-03,2025-02-15,29,59.1,4,5,2020,Newly Renovated,94978.23,379.91
2781,Focus sea exist.,1,Sale,11,2022-04-13,2025-05-13,45,167.6,9,6,2002,Partially Renovated,233045.64,932.18
2782,Generation team act.,2,Rent,7,2024-06-16,,26,129.4,2,5,1980,Newly Renovated,358658.84,1434.64
2783,Career responsibility.,2,Sale,8,2023-05-05,,9,119.2,5,1,2011,Partially Renovated,142835.87,571.34
2784,Majority entire different person early.,2,Sale,19,2025-01-31,2024-12-05,8,55.0,1,3,2020,Not Renovated,125055.57,500.22
2785,Region country from seven.,2,Sale,48,2024-12-17,,40,101.0,8,2,1979,Partially Renovated,199709.32,798.84
2786,Light even forward.,1,Sale,41,2024-11-06,,47,109.4,1,1,2018,Newly Renovated,308633.67,1234.53
2787,Suggest new.,2,Sale,17,2023-07-14,,40,76.5,8,2,1986,Newly Renovated,146543.93,586.18
2788,Writer help about.,1,Rent,24,2024-12-07,2025-03-15,33,125.6,2,5,2011,Newly Renovated,250529.08,1002.12
2789,Church idea agreement.,1,Sale,11,2023-04-28,,28,72.8,7,2,2022,Not Renovated,148360.19,593.44
2790,Development wear break although.,2,Rent,15,2025-07-15,2025-02-07,36,199.5,10,5,1983,Partially Renovated,404749.63,1619.0
2791,Better field miss keep.,2,Rent,5,2023-08-28,,36,38.3,12,2,1986,Partially Renovated,84935.14,339.74
2792,Moment Mrs want student.,1,Sale,25,2025-05-23,,25,183.7,7,2,1974,Partially Renovated,350088.38,1400.35
2793,Customer begin.,1,Sale,41,2021-03-31,,25,59.9,6,5,1981,Partially Renovated,89042.84,356.17
2794,Fast air positive statement.,2,Rent,10,2024-03-01,2025-05-29,22,135.5,3,2,1969,Not Renovated,147017.37,588.07
2795,Avoid include check order question.,2,Sale,6,2023-12-21,2025-04-18,33,65.8,4,3,2021,Not Renovated,75124.52,300.5
2796,Available one improve.,1,Rent,27,2023-05-04,,40,100.0,6,6,1983,Newly Renovated,197534.17,790.14
2797,Build ever avoid peace.,2,Rent,16,2024-09-29,,29,60.6,6,1,1991,Partially Renovated,143682.14,574.73
2798,Particularly everybody.,2,Rent,34,2021-07-17,,22,74.4,4,3,2021,Newly Renovated,153668.59,614.67
2799,Bit water detail peace truth.,1,Sale,11,2024-04-11,,41,124.5,2,1,2016,Partially Renovated,295063.04,1180.25
2800,Move near.,2,Sale,42,2024-12-06,2025-05-11,20,132.8,10,6,1966,Not Renovated,354858.07,1419.43
2801,Trouble bank keep shake training.,2,Sale,33,2025-11-15,,35,156.7,5,5,2014,Partially Renovated,331244.15,1324.98
2802,Agency bring already nice.,2,Sale,37,2021-02-13,,41,68.3,11,6,1969,Newly Renovated,177632.22,710.53
2803,Position energy however rule.,2,Rent,1,2025-11-05,2024-12-19,27,60.8,9,3,2015,Not Renovated,107432.94,429.73
2804,Box billion reality discover any.,1,Rent,9,2024-07-10,2025-03-23,43,191.5,12,1,1978,Partially Renovated,265570.52,1062.28
2805,You why father million.,2,Sale,38,2025-06-04,2025-02-25,41,53.5,6,4,1968,Not Renovated,128824.22,515.3
2806,Rock north.,1,Rent,7,2024-01-29,2024-12-05,14,30.8,8,6,2013,Not Renovated,42947.17,171.79
2807,Likely safe environmental each.,2,Rent,37,2025-08-24,2024-11-26,40,82.2,3,6,1965,Newly Renovated,242362.81,969.45
2808,Item too talk do.,1,Rent,6,2021-03-29,2025-04-04,50,112.4,3,5,2003,Newly Renovated,236871.7,947.49
2809,Industry each.,2,Sale,44,2021-05-27,2025-01-19,25,192.6,11,2,2010,Not Renovated,221714.15,886.86
2810,Mother offer break.,1,Rent,12,2025-09-20,2025-05-12,31,128.6,4,1,1972,Newly Renovated,191431.62,765.73
2811,Road figure doctor.,1,Sale,48,2021-02-20,2025-03-30,26,86.6,12,1,1995,Newly Renovated,210298.81,841.2
